Product_id,Review_rating,clean_review,Sentiment
596, 4.0 out of 5 stars, good product,Positive
596, 5.0 out of 5 stars, fantastic quality,Negative
596, 5.0 out of 5 stars, very good value for money,Negative
596, 5.0 out of 5 stars, the most comfortable pair of shoes ive ever worn,Positive
596, 5.0 out of 5 stars, good deal,Negative
596, 4.0 out of 5 stars, good product for running ,Positive
596, 5.0 out of 5 stars, comfortable shoes in all ways,Positive
597,1.0 out of 5 stars,dont buy these shoes,Negative
597, 5.0 out of 5 stars, woodland is the best,Negative
597, 5.0 out of 5 stars, best shoe in best price,Positive
597, 4.0 out of 5 stars, original product build quality is nice,Negative
597, 5.0 out of 5 stars, a masterpiece,Negative
597, 5.0 out of 5 stars, satisfied with the product ,Positive
597, 2.0 out of 5 stars, front flap not sysmtric when tied with lace moves on one side,Negative
597, 5.0 out of 5 stars, excellent boots,Negative
597, 4.0 out of 5 stars, nice boot but very havvy,Negative
597, 4.0 out of 5 stars, got in rs at httpsamzntontzyc,Positive
598,5.0 out of 5 stars,fitting,Positive
598, 5.0 out of 5 stars, best offers,Negative
598, 1.0 out of 5 stars, received product is not same as shown in picture,Negative
598, 5.0 out of 5 stars, nice product,Positive
599,4.0 out of 5 stars,original corcs product  order one size smaller than usual,Positive
599, 5.0 out of 5 stars, good product but packaging is very bad,Positive
599, 1.0 out of 5 stars, recieved a fake product,Positive
599, 3.0 out of 5 stars, super quality,Positive
599, 4.0 out of 5 stars, crocs size are different,Negative
599, 5.0 out of 5 stars, crocs rocks,Positive
599, 5.0 out of 5 stars, cheapest deal,Positive
599, 1.0 out of 5 stars, not good,Negative
599, 4.0 out of 5 stars, otha super uh,Negative
599, 3.0 out of 5 stars, things to know before you order,Positive
600,3.0 out of 5 stars,not bad,Positive
601,5.0 out of 5 stars,perfect shoes,Negative
601, 5.0 out of 5 stars, check sku on box it is same and orginal,Positive
601, 4.0 out of 5 stars, made in vietnam why not made in india,Positive
601, 1.0 out of 5 stars, amazon is selling way old product,Negative
601, 1.0 out of 5 stars,  ,Negative
601, 5.0 out of 5 stars, very comfortable and stylish,Positive
601, 4.0 out of 5 stars, loved it,Positive
601, 5.0 out of 5 stars, best nike in this range,Negative
601, 5.0 out of 5 stars, good product,Negative
601, 5.0 out of 5 stars, very light in weight and good material,Negative
602,5.0 out of 5 stars,great shoes and worth the money,Negative
602, 5.0 out of 5 stars, awesome,Positive
602, 5.0 out of 5 stars, good quality and nice comfort,Positive
602, 5.0 out of 5 stars, satisfied experience,Negative
602, 5.0 out of 5 stars, beautiful,Negative
603,2.0 out of 5 stars,not as good as usual woodland model,Negative
603, 2.0 out of 5 stars, hope amazon is procuring the products from certified dealer,Negative
603, 1.0 out of 5 stars, stitches are coming out with in a week,Positive
603, 1.0 out of 5 stars, damaged goods are being sold by amazon,Negative
603, 4.0 out of 5 stars, good product,Negative
603, 2.0 out of 5 stars, do not think that this is original woodlands in  it is nd or rd copy very cheap quality,Negative
603, 2.0 out of 5 stars, duplicate wood land shoes,Negative
603, 3.0 out of 5 stars, product quantity is not good as woodland shoes,Negative
603, 1.0 out of 5 stars, zero comfort,Negative
603, 5.0 out of 5 stars, good,Negative
604,1.0 out of 5 stars,very bad,Positive
604, 5.0 out of 5 stars, good product,Negative
604, 1.0 out of 5 stars, pathetic,Positive
604, 2.0 out of 5 stars, fitting and quality,Negative
604, 4.0 out of 5 stars, chand mae bhi daag hae,Positive
604, 1.0 out of 5 stars, disatisfied,Negative
604, 1.0 out of 5 stars, bad product,Negative
604, 3.0 out of 5 stars, okay typed product,Negative
604, 5.0 out of 5 stars, can trust the product,Positive
604, 1.0 out of 5 stars, waste of money,Positive
605,5.0 out of 5 stars,nice quality  out of ,Positive
605, 2.0 out of 5 stars, got fake one,Positive
605, 1.0 out of 5 stars, shoes shape after use becomes different lyk as if its ,Negative
605, 4.0 out of 5 stars, good pair packaging was bad,Positive
605, 5.0 out of 5 stars, bulls eye ,Positive
605, 5.0 out of 5 stars, awesome shoes,Positive
605, 5.0 out of 5 stars, quality is not so good attaching a pic too for more clarity,Positive
605, 4.0 out of 5 stars, ok,Positive
605, 2.0 out of 5 stars, i hope they are genuine,Negative
605, 5.0 out of 5 stars, great product,Negative
606,1.0 out of 5 stars,fake red tape shoe,Positive
606, 1.0 out of 5 stars, totally disappointed with amazon,Negative
606, 2.0 out of 5 stars, not reccomended,Negative
606, 5.0 out of 5 stars, very classy looking,Positive
606, 5.0 out of 5 stars, value of money,Negative
606, 5.0 out of 5 stars, geniune product ,Positive
606, 5.0 out of 5 stars, awesome,Positive
606, 4.0 out of 5 stars, good for the money,Negative
606, 3.0 out of 5 stars, just ok,Negative
606, 1.0 out of 5 stars, not a relaxed,Negative
607,1.0 out of 5 stars,worst never buy from amazon,Negative
607, 5.0 out of 5 stars, perfect product,Positive
607, 5.0 out of 5 stars, value for money,Positive
607, 5.0 out of 5 stars, must buy very good comfortable beautiful shoes,Negative
607, 5.0 out of 5 stars, nice product,Negative
607, 2.0 out of 5 stars, not impressive,Positive
607, 4.0 out of 5 stars, quality as expected,Positive
607, 1.0 out of 5 stars, very poor condition of shoeswith poor pasting,Positive
607, 1.0 out of 5 stars, looks good but not in comfort,Negative
607, 3.0 out of 5 stars, not satisfactory,Negative
608,4.0 out of 5 stars,red tape brand is best,Positive
608, 5.0 out of 5 stars, picture perfect ,Positive
608, 5.0 out of 5 stars, good,Negative
608, 5.0 out of 5 stars, nice product,Negative
609,1.0 out of 5 stars,poor quality product,Negative
609, 5.0 out of 5 stars, please change,Positive
609, 1.0 out of 5 stars, item not picked so far,Positive
609, 3.0 out of 5 stars, quality is medium size is big,Positive
609, 5.0 out of 5 stars, big size,Negative
609, 5.0 out of 5 stars, good,Positive
609, 3.0 out of 5 stars, not good,Negative
610,4.0 out of 5 stars,heavy weighted still nice,Negative
610, 4.0 out of 5 stars, comfort,Negative
610, 5.0 out of 5 stars, nice shoes,Negative
610, 4.0 out of 5 stars, nice,Positive
610, 5.0 out of 5 stars, product achcha hai magar fitting samasya hai,Negative
610, 1.0 out of 5 stars, not all size in stock,Negative
611,3.0 out of 5 stars,three stars,Positive
611, 4.0 out of 5 stars, tough shoes on outside,Positive
611, 1.0 out of 5 stars, already usable shoes,Positive
611, 3.0 out of 5 stars, seems like first copy of original,Positive
611, 2.0 out of 5 stars, take a second thought,Positive
611, 1.0 out of 5 stars, old used shoes received  fully money wasted,Positive
611, 1.0 out of 5 stars, duplicate woodland,Negative
611, 3.0 out of 5 stars, just ok not great,Negative
611, 1.0 out of 5 stars, two year old product,Negative
611, 1.0 out of 5 stars, stay away,Negative
612,5.0 out of 5 stars, excellent,Negative
612, 5.0 out of 5 stars, satisfaction,Positive
612, 4.0 out of 5 stars, its heavy but best on this prize and front side is too hard,Negative
612, 5.0 out of 5 stars, satisfactory,Positive
612, 5.0 out of 5 stars, great quality stuff highly recommended,Positive
612, 5.0 out of 5 stars, good,Positive
612, 5.0 out of 5 stars, nice quality,Positive
612, 1.0 out of 5 stars, it was goo,Positive
613,4.0 out of 5 stars,extremely soft and comfortable on the feet the quality can be felt,Negative
613, 5.0 out of 5 stars, nice one,Negative
613, 4.0 out of 5 stars, price,Positive
613, 5.0 out of 5 stars, good product and worth the price,Positive
613, 5.0 out of 5 stars, nice,Negative
613, 4.0 out of 5 stars, verified purchase,Positive
613, 5.0 out of 5 stars, verified purchase,Positive
613, 4.0 out of 5 stars, report abuse,Negative
614,1.0 out of 5 stars,duplicate product received,Negative
614, 3.0 out of 5 stars, not good,Negative
614, 2.0 out of 5 stars, left and right shoe different size,Positive
614, 2.0 out of 5 stars, tooooooo expensive,Positive
614, 5.0 out of 5 stars, best shoe,Negative
614, 1.0 out of 5 stars, poor quality,Negative
614, 2.0 out of 5 stars, verified purchase,Positive
614, 5.0 out of 5 stars, report abuse,Positive
614, 4.0 out of 5 stars, verified purchase,Positive
614, 3.0 out of 5 stars, verified purchase,Positive
615,1.0 out of 5 stars,fake,Positive
615, 4.0 out of 5 stars, feather weight shoes,Negative
615, 4.0 out of 5 stars, lovely and superduper light weight,Negative
615, 5.0 out of 5 stars, its like walking on clouds soo good,Negative
615, 5.0 out of 5 stars, classic,Negative
615, 1.0 out of 5 stars, please refund,Positive
615, 5.0 out of 5 stars, perfect comfortable,Positive
615, 4.0 out of 5 stars, light weight,Negative
615, 1.0 out of 5 stars, dont buy it,Negative
615, 4.0 out of 5 stars, nyc shoes,Negative
616,5.0 out of 5 stars,nice fitting,Negative
616, 4.0 out of 5 stars, beautiful and stylish,Positive
616, 1.0 out of 5 stars, not worthy poor quality,Positive
616, 5.0 out of 5 stars, genuine product,Negative
616, 4.0 out of 5 stars, good,Negative
616, 4.0 out of 5 stars, comfortable sports shoe,Negative
616, 5.0 out of 5 stars, good product,Positive
616, 4.0 out of 5 stars, good fit and quality,Negative
616, 3.0 out of 5 stars, small saze,Negative
616, 5.0 out of 5 stars, quality is very good and very nice shoes,Positive
617,5.0 out of 5 stars,feet so well looks stunning go go go for it be the lucky one ,Positive
617, 1.0 out of 5 stars, the product is used,Positive
617, 2.0 out of 5 stars, not happy,Negative
617, 5.0 out of 5 stars, good buy a larger size than your original size,Positive
617, 4.0 out of 5 stars, mixture of good nd bad,Negative
617, 1.0 out of 5 stars, fake,Positive
617, 4.0 out of 5 stars, nice product,Positive
617, 1.0 out of 5 stars, wrost experience,Negative
617, 2.0 out of 5 stars, so uncomfortable,Negative
617, 5.0 out of 5 stars,  cent recommended,Positive
618,1.0 out of 5 stars,not for sports,Negative
618, 5.0 out of 5 stars, value for money,Negative
618, 3.0 out of 5 stars, smaller than the size written on it,Negative
618, 5.0 out of 5 stars, most comfortable inside material using memories soul,Positive
618, 3.0 out of 5 stars, colour,Negative
618, 4.0 out of 5 stars, nice shoe,Positive
618, 4.0 out of 5 stars, thanks amazon,Positive
618, 4.0 out of 5 stars, your normal size  is always to be ordered,Positive
618, 1.0 out of 5 stars, smaller in size by no,Negative
618, 5.0 out of 5 stars, nice and comfortable,Negative
619,3.0 out of 5 stars,damaged product,Negative
619, 1.0 out of 5 stars, worst condition,Positive
619, 4.0 out of 5 stars, nice,Positive
619, 1.0 out of 5 stars, ever heard of spoilt shoes,Positive
619, 1.0 out of 5 stars, damaged product color diffrence used product,Positive
619, 1.0 out of 5 stars, worn out completely,Positive
619, 1.0 out of 5 stars, defected product,Negative
619, 4.0 out of 5 stars, classy boots,Negative
619, 4.0 out of 5 stars, very comfortable,Positive
619, 5.0 out of 5 stars, great shoes,Negative
620,1.0 out of 5 stars,no shoes in the box,Positive
620, 3.0 out of 5 stars, not a good quality,Negative
620, 5.0 out of 5 stars, very nice product,Negative
620, 3.0 out of 5 stars, good,Negative
621,1.0 out of 5 stars,cheap quality,Negative
621, 5.0 out of 5 stars, excellent,Negative
621, 3.0 out of 5 stars, package was opened before delivery,Negative
621, 1.0 out of 5 stars, local packaging,Positive
621, 5.0 out of 5 stars, best of the best,Positive
621, 4.0 out of 5 stars, worth its price,Positive
621, 5.0 out of 5 stars, awesome,Negative
621, 5.0 out of 5 stars, very stylish and comfortable shoes,Positive
621, 4.0 out of 5 stars, good,Negative
621, 5.0 out of 5 stars, report abuse,Positive
622,1.0 out of 5 stars,cheap quality,Positive
622, 5.0 out of 5 stars, excellent,Negative
622, 3.0 out of 5 stars, package was opened before delivery,Positive
622, 1.0 out of 5 stars, local packaging,Positive
622, 5.0 out of 5 stars, best of the best,Negative
622, 4.0 out of 5 stars, worth its price,Positive
622, 5.0 out of 5 stars, awesome,Positive
622, 5.0 out of 5 stars, very stylish and comfortable shoes,Negative
622, 4.0 out of 5 stars, good,Negative
622, 5.0 out of 5 stars, report abuse,Positive
623,5.0 out of 5 stars,great at the given price,Positive
623, 5.0 out of 5 stars, woodland boot,Negative
623, 4.0 out of 5 stars, heavy look,Positive
623, 5.0 out of 5 stars, from satyam computers,Negative
623, 1.0 out of 5 stars, waste of money,Negative
623, 1.0 out of 5 stars, woodland please improve ,Positive
623, 1.0 out of 5 stars, not worth it,Negative
623, 4.0 out of 5 stars, cleaning great concern,Negative
623, 1.0 out of 5 stars, pls refund my money immediately,Negative
623, 5.0 out of 5 stars, excellent,Positive
624,4.0 out of 5 stars,overall usability is good,Negative
624, 1.0 out of 5 stars, bad supplier,Positive
624, 4.0 out of 5 stars, value for money,Negative
624, 1.0 out of 5 stars, comfort worst,Negative
624, 3.0 out of 5 stars, would have been better,Positive
624, 5.0 out of 5 stars, its a right product,Positive
624, 5.0 out of 5 stars, great shoes,Negative
624, 4.0 out of 5 stars, good but large in size,Negative
624, 1.0 out of 5 stars, require replacement of shoe laces,Negative
624, 5.0 out of 5 stars, excellent model,Negative
625,1.0 out of 5 stars,not the best of sketchers shoes  rather no a sketchers shoe at all ,Positive
625, 5.0 out of 5 stars, light weight  comfy perfect for workout,Negative
625, 2.0 out of 5 stars, shoes good price not at best,Negative
625, 5.0 out of 5 stars, so soft,Positive
625, 5.0 out of 5 stars, fabulous shoe,Positive
625, 4.0 out of 5 stars, size issue was there but after ordering one size bigger it is nicely fit for me,Positive
625, 1.0 out of 5 stars, shoe tore in  months of moderate running,Negative
625, 4.0 out of 5 stars, nice shoe,Positive
625, 5.0 out of 5 stars, super comfortable,Negative
625, 1.0 out of 5 stars, poor quality,Positive
626,5.0 out of 5 stars,exellent ,Positive
626, 3.0 out of 5 stars, okkk,Negative
626, 5.0 out of 5 stars, high quality,Negative
626, 4.0 out of 5 stars, ok product,Negative
626, 4.0 out of 5 stars, nice,Positive
627,1.0 out of 5 stars,never buy this product its useless,Negative
627, 1.0 out of 5 stars, worst product,Positive
627, 1.0 out of 5 stars, worst experience with amazon ever,Negative
627, 5.0 out of 5 stars, genniuine product,Positive
627, 5.0 out of 5 stars, good quality leather and very comfortable to wear,Negative
627, 5.0 out of 5 stars, too good,Negative
627, 3.0 out of 5 stars, average quality and price to high for me,Negative
628,3.0 out of 5 stars,price dropped,Negative
628, 2.0 out of 5 stars, doesnt feel original,Negative
628, 4.0 out of 5 stars, they are lightweight and looks good,Positive
628, 5.0 out of 5 stars, original product and the shoes are amazing,Positive
628, 5.0 out of 5 stars, good product,Negative
628, 1.0 out of 5 stars, duplicatethird or forth copy,Positive
628, 5.0 out of 5 stars, p,Negative
628, 5.0 out of 5 stars, good purchase,Positive
628, 1.0 out of 5 stars, duplicate item,Positive
628, 4.0 out of 5 stars, very nice,Negative
629,1.0 out of 5 stars,it is copy or original one,Positive
629, 1.0 out of 5 stars, duplicate item,Negative
629, 5.0 out of 5 stars, most valuable,Positive
629, 2.0 out of 5 stars, feels not original,Positive
629, 1.0 out of 5 stars, received damaged and most likely fake shoes,Negative
629, 5.0 out of 5 stars, great product,Positive
629, 5.0 out of 5 stars, comfortable,Negative
629, 5.0 out of 5 stars, quality and comfort,Negative
629, 4.0 out of 5 stars, good look comfort,Positive
629, 5.0 out of 5 stars, quality ,Positive
630,4.0 out of 5 stars,nice timely delivery,Positive
630, 3.0 out of 5 stars, good shoe,Positive
630, 5.0 out of 5 stars, looks much better in real,Negative
630, 5.0 out of 5 stars, excellent product,Negative
630, 5.0 out of 5 stars, smooth feeling but sturdy,Negative
630, 5.0 out of 5 stars, good,Negative
630, 2.0 out of 5 stars, duplicate,Negative
630, 5.0 out of 5 stars, good,Positive
630, 5.0 out of 5 stars, good product,Positive
630, 5.0 out of 5 stars, nice shoes,Negative
631,5.0 out of 5 stars,very chic and comfortable,Negative
631, 1.0 out of 5 stars, teared in  month,Negative
631, 1.0 out of 5 stars, sole of shoes was not fixed properly even it is a b and new shoes,Positive
631, 1.0 out of 5 stars, quality very poor,Positive
631, 1.0 out of 5 stars, very heavy,Positive
631, 5.0 out of 5 stars, thanku amazon foe such a price that is worth for quality,Positive
631, 5.0 out of 5 stars, love,Positive
631, 5.0 out of 5 stars, good,Positive
631, 1.0 out of 5 stars, worst,Negative
631, 5.0 out of 5 stars, ,Negative
632,5.0 out of 5 stars,worth the price makes an excellent rainy season shoe,Positive
632, 5.0 out of 5 stars, go for it ,Positive
632, 5.0 out of 5 stars, perfect pair of shoes,Positive
632, 1.0 out of 5 stars, product too good but small in size,Positive
632, 3.0 out of 5 stars, not good as per the brand,Negative
632, 4.0 out of 5 stars, good,Positive
632, 5.0 out of 5 stars, red tape you are still good performing ,Positive
632, 4.0 out of 5 stars, looks nice,Negative
632, 5.0 out of 5 stars, best ,Negative
632, 5.0 out of 5 stars, original red tape shoes,Negative
633,5.0 out of 5 stars,the shoes are undoubtedly the best in the price range,Negative
633, 4.0 out of 5 stars, value for money fit for the purpose,Positive
633, 5.0 out of 5 stars, the best safety shoes in this range,Negative
633, 2.0 out of 5 stars, got defective pair of shoes,Positive
633, 4.0 out of 5 stars, u are getting the best comfort great look at this price,Positive
633, 5.0 out of 5 stars, very comfortable and durable,Positive
633, 5.0 out of 5 stars, great product,Positive
633, 5.0 out of 5 stars, good safety shoes no review required,Negative
633, 5.0 out of 5 stars, durable good looking and comfortable shoes,Positive
633, 5.0 out of 5 stars, good quality and light waight safety shoes,Negative
634,5.0 out of 5 stars,best in class,Positive
634, 4.0 out of 5 stars, good one,Negative
635,1.0 out of 5 stars,worst product i have ever bought,Negative
635, 4.0 out of 5 stars, review by vip for adidas black shoes,Positive
635, 1.0 out of 5 stars, one star,Negative
635, 4.0 out of 5 stars, good,Negative
635, 1.0 out of 5 stars, duplicate,Positive
635, 1.0 out of 5 stars, disappointment,Positive
635, 5.0 out of 5 stars, the best,Negative
635, 4.0 out of 5 stars, worthy,Negative
635, 1.0 out of 5 stars, its heavyvery uncomfortable pair as recommended by amazon,Positive
635, 1.0 out of 5 stars, quality of the product was very bad,Positive
636,5.0 out of 5 stars,extremely comfy,Negative
636, 1.0 out of 5 stars, not a good quality products,Positive
636, 2.0 out of 5 stars, verified purchase,Negative
636, 5.0 out of 5 stars, verified purchase,Positive
636, 1.0 out of 5 stars, verified purchase,Positive
636, 5.0 out of 5 stars, verified purchase,Positive
636, 5.0 out of 5 stars, verified purchase,Positive
636, 5.0 out of 5 stars, verified purchase,Positive
636, 5.0 out of 5 stars, verified purchase,Negative
636, 5.0 out of 5 stars, verified purchase,Negative
637,3.0 out of 5 stars,good shoes could be better,Negative
637, 5.0 out of 5 stars, very good ,Negative
637, 5.0 out of 5 stars, comfortable wear,Negative
637, 5.0 out of 5 stars, good quality,Positive
637, 1.0 out of 5 stars, poor product,Positive
637, 5.0 out of 5 stars, satisfactory product,Negative
637, 5.0 out of 5 stars, awesome,Negative
637, 3.0 out of 5 stars, just good,Negative
637, 5.0 out of 5 stars, no match to this brand,Negative
637, 4.0 out of 5 stars, best quality,Positive
638,5.0 out of 5 stars,satisfied with the purchase,Negative
638, 5.0 out of 5 stars, awesome ,Positive
638, 4.0 out of 5 stars, comfortable light and durable as expected,Positive
638, 4.0 out of 5 stars, nice look given by puma,Positive
638, 1.0 out of 5 stars, please dont buy,Positive
638, 1.0 out of 5 stars, dont buy waste of money and time,Negative
638, 1.0 out of 5 stars, problem with the quality of the soul,Negative
638, 1.0 out of 5 stars, poor qaulity dilivering reject profect,Positive
638, 3.0 out of 5 stars, comfortable but not so comfortable at all,Positive
638, 5.0 out of 5 stars, beautiful shoes,Negative
639,5.0 out of 5 stars,luking great,Negative
639, 5.0 out of 5 stars, light weight,Negative
639, 5.0 out of 5 stars, comfortable value for moneyi spend rs,Positive
639, 2.0 out of 5 stars, not worth the price n brand,Negative
639, 5.0 out of 5 stars, super light weight,Negative
639, 4.0 out of 5 stars, nice shoe,Negative
639, 5.0 out of 5 stars, loved amazon,Positive
639, 5.0 out of 5 stars, comfortable,Negative
639, 5.0 out of 5 stars, awesome product,Negative
639, 5.0 out of 5 stars, light weight nd comfortable,Positive
640,5.0 out of 5 stars,nc,Positive
640, 1.0 out of 5 stars, plastic shoes,Negative
640, 1.0 out of 5 stars, exchange or return,Negative
640, 5.0 out of 5 stars, looks amazing,Negative
640, 4.0 out of 5 stars, fine product,Positive
640, 5.0 out of 5 stars, i liked it,Positive
640, 2.0 out of 5 stars, not satisfied with the product,Positive
640, 3.0 out of 5 stars, ok no bad product,Negative
640, 4.0 out of 5 stars, excellent ,Positive
640, 1.0 out of 5 stars, wasted,Positive
641,5.0 out of 5 stars,excellent product,Positive
641, 5.0 out of 5 stars, i like it,Negative
641, 5.0 out of 5 stars, very good,Positive
641, 5.0 out of 5 stars, best deal i got   discount price please buy,Negative
641, 1.0 out of 5 stars, not happy,Positive
641, 5.0 out of 5 stars, good one,Positive
641, 1.0 out of 5 stars, not satisfied,Negative
641, 2.0 out of 5 stars, not good for running,Positive
641, 5.0 out of 5 stars, comfortable,Positive
641, 3.0 out of 5 stars, unstable form,Negative
642,5.0 out of 5 stars,good,Positive
642, 5.0 out of 5 stars, super cool shoes ,Positive
642, 5.0 out of 5 stars, perfect look,Positive
642, 5.0 out of 5 stars, best deal with an amazing brand,Positive
643,5.0 out of 5 stars,accurate shoesquite satisfied,Negative
643, 4.0 out of 5 stars, good shoe but packaging needs improvement,Positive
643, 5.0 out of 5 stars, good for jogging,Negative
643, 4.0 out of 5 stars, right product right price,Negative
643, 5.0 out of 5 stars, quality plus class,Positive
643, 1.0 out of 5 stars, something is not good continue bad smell from this shoes,Positive
643, 4.0 out of 5 stars, very nice,Negative
643, 5.0 out of 5 stars, size good fit,Positive
643, 4.0 out of 5 stars, running shoes by nike made amassing by amazon,Negative
643, 5.0 out of 5 stars, good product,Positive
644,5.0 out of 5 stars,a must buy,Negative
644, 5.0 out of 5 stars, good,Positive
644, 4.0 out of 5 stars, good,Negative
644, 5.0 out of 5 stars, worth for money,Negative
645,5.0 out of 5 stars,excellent product fits pefectly size  and comfortable,Negative
645, 5.0 out of 5 stars, i love it,Positive
645, 4.0 out of 5 stars, four stars,Positive
645, 5.0 out of 5 stars, awesome product and fittings,Negative
645, 1.0 out of 5 stars, never buying shoes from amazon again read to know why,Positive
645, 4.0 out of 5 stars, great i ordered at rs on deal after all discount,Negative
645, 5.0 out of 5 stars, overall a best buy in market,Positive
645, 4.0 out of 5 stars, very good and comfortable one,Positive
645, 5.0 out of 5 stars, nice shoes,Negative
645, 1.0 out of 5 stars, not what bata is famous for,Positive
646,5.0 out of 5 stars,worth the money i paid,Positive
646, 5.0 out of 5 stars, can be trusted blindly  perfect fit,Negative
646, 2.0 out of 5 stars, looks great but quality not upto the mark,Negative
646, 5.0 out of 5 stars, good product,Positive
646, 3.0 out of 5 stars, best shoes,Negative
646, 2.0 out of 5 stars, not so gud,Positive
646, 5.0 out of 5 stars, light to wear,Negative
646, 4.0 out of 5 stars, good shoe,Negative
646, 5.0 out of 5 stars, super,Negative
646, 5.0 out of 5 stars, perfect shoes,Negative
647,5.0 out of 5 stars,good shoes ,Negative
647, 5.0 out of 5 stars, excellent,Negative
647, 5.0 out of 5 stars, good one,Positive
647, 5.0 out of 5 stars, light weight shoes for walkingamazing look,Positive
648,5.0 out of 5 stars,overall good product at ,Positive
648, 1.0 out of 5 stars, bad fit dont buy is taking for playing,Positive
648, 1.0 out of 5 stars, product not good at all,Positive
648, 5.0 out of 5 stars, best,Positive
648, 5.0 out of 5 stars, verified purchase,Positive
648, 5.0 out of 5 stars, verified purchase,Negative
648, 4.0 out of 5 stars, verified purchase,Positive
648, 3.0 out of 5 stars, verified purchase,Negative
648, 5.0 out of 5 stars, verified purchase,Negative
648, 1.0 out of 5 stars, report abuse,Positive
649,3.0 out of 5 stars,poor quality,Negative
649, 5.0 out of 5 stars, i love it ,Positive
649, 5.0 out of 5 stars, product quality too good,Negative
649, 5.0 out of 5 stars, paresh sahu,Positive
649, 4.0 out of 5 stars, its little bit of slipery in wet place,Positive
649, 5.0 out of 5 stars, nice shoes looks genuine  stylish go for it,Positive
649, 5.0 out of 5 stars, genuine product ,Positive
649, 1.0 out of 5 stars, local brand puma logo,Positive
649, 1.0 out of 5 stars, impressive,Positive
649, 1.0 out of 5 stars, not durable,Positive
650,5.0 out of 5 stars,perfect shoes for biking,Negative
650, 5.0 out of 5 stars, wow what a finest piece of art,Negative
650, 5.0 out of 5 stars, nice,Negative
650, 5.0 out of 5 stars, finishing good,Positive
651,5.0 out of 5 stars,excellent very nice,Positive
651, 5.0 out of 5 stars, report abuse,Negative
651, 5.0 out of 5 stars, report abuse,Positive
651, 5.0 out of 5 stars, report abuse,Negative
651, 5.0 out of 5 stars, report abuse,Positive
651, 5.0 out of 5 stars, report abuse,Negative
651, 4.0 out of 5 stars, report abuse,Negative
651, 2.0 out of 5 stars, report abuse,Positive
651, 5.0 out of 5 stars, report abuse,Negative
651, 4.0 out of 5 stars, report abuse,Negative
652,2.0 out of 5 stars,lace broken on st use unbelievable poor quality by woodland,Positive
652, 4.0 out of 5 stars, good casual shoe,Positive
652, 1.0 out of 5 stars, delicate low quality laces,Positive
652, 1.0 out of 5 stars, fake and cheap product,Positive
652, 1.0 out of 5 stars, not a guanine product,Negative
652, 3.0 out of 5 stars, black is better than denim,Negative
652, 1.0 out of 5 stars, used product,Negative
652, 5.0 out of 5 stars, simply the best,Negative
652, 1.0 out of 5 stars, awesome looks but defective to use,Negative
652, 1.0 out of 5 stars,       ,Negative
653,4.0 out of 5 stars,excellent,Negative
653, 5.0 out of 5 stars, its a good product,Positive
653, 4.0 out of 5 stars, very nice shos,Negative
653, 5.0 out of 5 stars, red chief shoes brand is very good,Negative
653, 2.0 out of 5 stars, poor value for quite some money,Positive
653, 4.0 out of 5 stars, best shoes in this price range,Positive
653, 5.0 out of 5 stars, amazing go for it vfm,Positive
653, 4.0 out of 5 stars, shoe provides value for money without any issue in fitting and strength with comfort,Positive
653, 5.0 out of 5 stars, super duper,Positive
653, 5.0 out of 5 stars, as per the given picture the product delivered is not matching as it is very dark rust,Positive
654,2.0 out of 5 stars,revised after  months,Positive
654, 5.0 out of 5 stars, very comfortable shoes,Positive
654, 4.0 out of 5 stars, comfortable,Negative
654, 4.0 out of 5 stars, keep it up amazon,Negative
654, 4.0 out of 5 stars, performance shoes rather than styling,Negative
654, 5.0 out of 5 stars, amazing quality,Negative
654, 5.0 out of 5 stars, comfortable,Positive
654, 5.0 out of 5 stars, very comfortable shoes,Negative
654, 5.0 out of 5 stars, same as pic,Positive
654, 5.0 out of 5 stars, loved the shoes,Positive
655,1.0 out of 5 stars,used and damaged shoes delivered,Negative
655, 4.0 out of 5 stars, nice shoes,Negative
655, 2.0 out of 5 stars, good shoe but problem with back,Positive
655, 1.0 out of 5 stars, fake,Negative
655, 1.0 out of 5 stars, not met the expectation,Negative
655, 1.0 out of 5 stars, worst service from amazon,Positive
655, 3.0 out of 5 stars, added above,Positive
655, 1.0 out of 5 stars, verified purchase,Positive
655, 5.0 out of 5 stars, report abuse,Negative
655, 5.0 out of 5 stars, verified purchase,Positive
656,1.0 out of 5 stars,originalfake,Negative
656, 5.0 out of 5 stars, good,Positive
656, 4.0 out of 5 stars, light weight  very comfortable,Negative
656, 1.0 out of 5 stars, say no to this product,Negative
656, 4.0 out of 5 stars, size issud,Positive
656, 1.0 out of 5 stars, bad quality,Negative
656, 1.0 out of 5 stars, its like st copy and bad quality,Negative
656, 3.0 out of 5 stars, good product,Negative
656, 4.0 out of 5 stars, fit is too large for me,Negative
656, 5.0 out of 5 stars, fitting better than expected,Positive
657,1.0 out of 5 stars,ist time use item courier me,Negative
657, 3.0 out of 5 stars, buy a size up gets hot and sweaty,Positive
657, 4.0 out of 5 stars, good product,Positive
657, 1.0 out of 5 stars, worst quality and cheap products,Positive
657, 1.0 out of 5 stars, skin on the shoe peels off by itself,Positive
657, 4.0 out of 5 stars, good for rainywinter season but not for summer,Negative
657, 5.0 out of 5 stars, five stars,Positive
657, 5.0 out of 5 stars, nice shoes,Positive
657, 5.0 out of 5 stars, best,Negative
